,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2021,X2022,X2023,X2024,X2025,X2026,X2027,X2028,X2029,X2030,X2031,X2032,X2033,X2034,X2035,X2036,X2037,X2038,X2039,X2040,X2061,X2062,X2063,X2064,X2065,X2066,X2067,X2068,X2069,X2070,X2071,X2072,X2073,X2074,X2075,X2076,X2077,X2078,X2079,X2080,OBJECTID,CTRY20CD,CTRY20NM,BNG_E,BNG_N,LONG,LAT,Shape__Are,Shape__Len,geometry,
29958,20.443153,19.034815,19.034815,20.304949,23.15137,20.316011,21.975237,21.249231,19.798143,20.9213,19.055124,19.340462,19.589724,20.526947,21.670954,21.392195,20.398966,21.611801,22.496168,20.732908,22.095955,22.149323,24.793116,21.038399,27.271057,24.484482,22.263824,23.120413,22.657356,22.224768,22.319038,24.469055,24.568613,25.584402,22.67727,24.373703,22.851416,23.427927,24.558685,21.692373,27.16301,27.838385,28.40302,29.559937,29.938791,29.653723,29.64974,29.53012,28.203012,28.807196,28.499933,31.452799,29.601858,30.239435,31.616804,30.437012,27.885948,28.644379,29.762686,31.61644,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 237500)
29959,20.039839,18.649038,18.649038,19.911142,22.722097,19.904093,21.553713,20.81602,19.409384,20.444769,18.762075,18.937391,19.160597,20.134087,21.320457,20.949907,20.015154,21.171911,22.080734,20.27851,21.605307,21.744774,24.372458,20.606642,26.948404,24.056723,21.864214,22.704828,22.218313,21.76274,21.80371,24.020498,24.155863,25.106611,22.315033,23.975021,22.471945,22.986296,24.212257,21.41214,26.802946,27.422388,28.003128,29.194597,29.554054,29.255354,29.211302,29.183771,27.853651,28.469528,28.120245,31.029678,29.214203,29.840515,31.240969,30.117273,27.536957,28.30941,29.404213,31.283434,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 232500)
29960,19.915789,18.582067,18.582067,19.786283,22.501612,19.729101,21.399391,20.691313,19.283266,20.291365,18.64122,18.823774,18.999739,19.973085,21.174372,20.755991,19.882471,20.999325,21.910242,20.117878,21.392525,21.596672,24.180986,20.39651,26.744722,23.875925,21.687033,22.53969,22.044565,21.648691,21.596186,23.887222,23.976555,24.939112,22.162226,23.798342,22.333626,22.763245,24.056372,21.284288,26.581503,27.249136,27.85562,29.051905,29.42543,29.029474,29.032087,28.996307,27.71546,28.346945,27.94297,30.91094,29.034883,29.772593,31.111334,29.995874,27.421335,28.174479,29.230635,31.177734,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 227500)
29961,20.145004,18.879477,18.879477,20.034647,22.692553,19.932945,21.672354,20.958158,19.549337,20.537958,18.907232,19.059042,19.268244,20.228584,21.464819,21.003868,20.147196,21.232859,22.125929,20.373873,21.637733,21.936453,24.46672,20.619379,27.048765,24.169256,21.887978,22.824522,22.365118,21.896563,21.838652,24.162437,24.225668,25.17853,22.463362,24.066597,22.57013,23.024866,24.363424,21.555511,26.758615,27.503677,28.152832,29.313873,29.73317,29.31367,29.299753,29.240034,27.995153,28.655457,28.264381,31.20079,29.283371,30.108116,31.40187,30.285471,27.723017,28.450983,29.55736,31.441793,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 222500)
29962,20.161886,18.902431,18.902431,20.047253,22.676422,19.959558,21.74117,20.961603,19.593584,20.593546,18.975916,19.07908,19.246305,20.271889,21.478891,20.991257,20.19425,21.26853,22.125498,20.4286,21.642431,21.973684,24.4681,20.69533,27.103643,24.211184,21.818491,22.8041,22.432154,21.944925,21.862555,24.189476,24.254028,25.208292,22.515015,24.064657,22.52851,23.038607,24.465958,21.590538,26.701601,27.474518,28.20095,29.328142,29.753351,29.302164,29.359442,29.216173,28.024809,28.695791,28.317657,31.22944,29.288254,30.136343,31.406334,30.32411,27.805573,28.53626,29.592468,31.472494,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 217500)
29963,20.310188,19.03311,19.03311,20.191076,22.801153,20.136854,21.943308,21.090431,19.77658,20.708351,19.16722,19.232988,19.378998,20.413109,21.650208,21.14438,20.370642,21.35864,22.224953,20.539526,21.744926,22.21997,24.575607,20.829453,27.305258,24.469421,21.988924,23.0177,22.627327,22.06581,21.95539,24.290583,24.443624,25.34224,22.695137,24.257349,22.733301,23.210993,24.727798,21.795723,26.936981,27.603045,28.335226,29.51171,29.880224,29.470123,29.45082,29.303762,28.201422,28.875906,28.467173,31.321726,29.498304,30.373953,31.559313,30.537186,27.993744,28.767069,29.799784,31.658804,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 212500)
29964,20.162779,18.910881,18.910881,20.060999,22.60082,20.03127,21.810637,20.958666,19.67245,20.629883,19.078571,19.077198,19.327385,20.31969,21.51354,20.99538,20.27372,21.215227,22.096924,20.409239,21.626265,22.16392,24.373947,20.678518,27.15003,24.396376,21.88684,22.9152,22.502731,21.956543,21.833715,24.16896,24.269636,25.24497,22.56304,24.139893,22.632471,23.052322,24.682281,21.67074,26.853498,27.449165,28.151627,29.34379,29.76571,29.32947,29.323896,29.11814,28.083725,28.754776,28.349443,31.156975,29.415506,30.292557,31.43383,30.485071,27.87356,28.677666,29.715866,31.54983,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 207500)
29965,20.03303,18.820776,18.820776,19.95713,22.426916,19.872488,21.663694,20.841171,19.524193,20.49846,18.979193,18.939146,19.224329,20.16472,21.436846,20.881983,20.162268,21.081137,21.916544,20.267466,21.476585,22.050161,24.1931,20.560785,27.011652,24.262741,21.847557,22.837133,22.372107,21.878967,21.683218,24.060677,24.125381,25.133093,22.435959,24.014166,22.504553,22.864565,24.61923,21.570822,26.647043,27.30187,27.9822,29.223211,29.6513,29.156221,29.164017,28.97394,27.99212,28.642807,28.252754,31.01821,29.283587,30.208658,31.267906,30.420954,27.773901,28.561035,29.639503,31.430624,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 202500)
29966,20.264513,19.109995,19.109995,20.21858,22.635735,20.122675,21.889288,21.113508,19.761152,20.722536,19.271172,19.22684,19.48366,20.34334,21.72788,21.117685,20.435095,21.329115,22.125174,20.453619,21.638765,22.23214,24.390116,20.815308,27.249903,24.48229,22.121138,23.108322,22.6102,22.198969,21.874802,24.269644,24.428892,25.340134,22.679087,24.248892,22.718538,23.057335,24.888266,21.839798,26.866056,27.482656,28.187788,29.413506,29.852797,29.342428,29.323257,29.224693,28.23671,28.876833,28.47838,31.234436,29.458426,30.450943,31.465185,30.674316,28.023758,28.758615,29.894798,31.616745,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 197500)
29967,20.754549,19.647982,19.647982,20.734621,23.105883,20.559572,22.347502,21.615786,20.206713,21.219843,19.747763,19.675224,19.987421,20.828226,22.169302,21.602257,20.976578,21.83914,22.618704,20.884315,22.122732,22.577164,24.784903,21.247637,27.657198,24.859962,22.590408,23.516273,23.039864,22.804672,22.335081,24.700693,24.973265,25.81819,23.124155,24.654108,23.148842,23.477549,25.337349,22.3414,27.322962,27.887564,28.59043,29.719797,30.205145,29.698,29.783852,29.63727,28.578241,29.268087,28.899164,31.590681,29.802649,30.859268,31.871765,31.023827,28.47592,29.148535,30.342585,31.94558,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 192500)
29968,20.959627,19.854996,19.854996,20.942587,23.370829,20.734457,22.579432,21.83139,20.363138,21.436493,19.920341,19.811995,20.174059,21.090462,22.39228,21.782812,21.185133,22.066374,22.85034,21.083124,22.356073,22.738289,24.950195,21.41741,27.770853,24.952253,22.792173,23.678045,23.183867,23.019297,22.489555,24.917496,25.1669,26.063032,23.299871,24.826866,23.309473,23.62162,25.568007,22.51815,27.451645,28.064348,28.702497,29.784424,30.26969,29.750994,29.992638,29.765463,28.677256,29.380592,29.032316,31.664259,29.850145,30.970146,31.979643,31.102867,28.655874,29.302322,30.431984,32.01642,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 187500)
29969,21.431334,20.421637,20.421637,21.471594,23.829483,21.25591,23.017195,22.357279,20.86796,21.941721,20.426353,20.320253,20.679855,21.615898,22.93808,22.299744,21.752228,22.561174,23.39522,21.586847,22.879541,23.17198,25.410194,21.904274,28.073591,25.28369,23.34079,24.145325,23.627821,23.585823,23.007668,25.347017,25.695711,26.462189,23.815168,25.173721,23.764185,24.055334,25.95958,23.075096,27.909416,28.388275,28.929014,30.063452,30.560637,30.0662,30.362242,30.134607,28.976229,29.646347,29.400774,31.933197,30.111197,31.282648,32.224445,31.374481,29.029404,29.614985,30.833527,32.239666,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 182500)
29971,21.609055,20.60373,20.60373,21.639442,24.02923,21.480629,23.261635,22.458178,21.158575,22.126694,20.5923,20.491539,20.875343,21.824968,23.210037,22.465721,21.93572,22.839361,23.55718,21.778381,23.10285,23.355272,25.630766,22.090483,28.435984,25.489334,23.476171,24.31915,23.820608,23.710709,23.187078,25.680037,25.900887,26.794622,24.000154,25.534332,23.913788,24.25788,26.37197,23.266571,28.150452,28.786842,29.2073,30.419855,30.861689,30.380713,30.787994,30.443197,29.329962,30.062683,29.675644,32.356724,30.525347,31.637512,32.629444,31.712845,29.368399,29.987818,31.26317,32.55823,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 172500)
29972,21.317385,20.301699,20.301699,21.337149,23.735252,21.226412,23.013498,22.150793,20.923676,21.868818,20.31125,20.23671,20.595247,21.586329,23.003199,22.223413,21.680475,22.588562,23.229937,21.549614,22.785318,23.13457,25.362862,21.812262,28.236586,25.346449,23.212603,24.093737,23.637129,23.385885,22.877985,25.442842,25.60083,26.561134,23.782768,25.39754,23.661036,24.03774,26.234232,23.030436,27.942467,28.587196,29.059006,30.26618,30.733732,30.166368,30.567095,30.365906,29.160788,29.955719,29.453253,32.16792,30.379156,31.529371,32.4621,31.567068,29.260183,29.859308,31.10227,32.38966,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 167500)
29973,20.74013,19.701561,19.701561,20.743813,23.053411,20.644796,22.420761,21.52726,20.345022,21.288404,19.693186,19.67889,20.021372,20.975204,22.413057,21.585464,21.067698,22.037844,22.56453,21.00955,22.174189,22.582369,24.707954,21.21547,27.640717,24.788473,22.576889,23.473806,23.049372,22.75131,22.276068,24.828222,24.981163,25.974855,23.186605,24.794006,22.977188,23.409903,25.657587,22.444834,27.29159,27.966024,28.46148,29.716448,30.116331,29.500313,29.94246,29.763968,28.572153,29.394821,28.833853,31.627024,29.80189,30.952372,31.867208,30.9599,28.671751,29.260187,30.50894,31.832977,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 162500)
29974,19.89491,18.774927,18.774927,19.8351,22.060995,19.699533,21.441557,20.571472,19.42021,20.366507,18.73622,18.742104,19.080574,20.046257,21.434982,20.663168,20.095894,21.133162,21.54644,20.114046,21.194574,21.6351,23.681326,20.24668,26.65761,23.862045,21.617455,22.485865,22.046926,21.778229,21.301897,23.889473,23.936258,24.98115,22.25323,23.83155,21.960936,22.40892,24.675552,21.468071,26.353415,26.981943,27.535208,28.802134,29.087273,28.585867,28.966105,28.87783,27.620764,28.470911,27.91088,30.745712,28.889124,29.92367,30.90548,30.069132,27.739449,28.329401,29.52887,30.946463,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 157500)
29975,19.86322,18.756712,18.756712,19.842478,22.063637,19.66169,21.40683,20.582983,19.412592,20.31864,18.65441,18.683746,19.046204,20.016348,21.402582,20.606552,20.0933,21.112085,21.498322,20.111044,21.131632,21.65394,23.686958,20.151556,26.628626,23.845102,21.604822,22.518171,22.0103,21.765594,21.277151,23.901861,23.909445,24.933165,22.252197,23.82328,21.924452,22.382502,24.591501,21.42222,26.395666,26.952753,27.544607,28.753769,29.075195,28.595484,28.910494,28.947435,27.594019,28.478308,27.941133,30.808243,28.862959,29.895052,30.868021,30.061462,27.700357,28.325144,29.507713,30.930532,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 152500)
29976,20.350496,19.267477,19.267477,20.318151,22.60261,20.205622,21.978514,21.151937,20.031729,20.816587,19.121572,19.209541,19.613234,20.547396,21.988226,21.102926,20.643698,21.67082,21.98458,20.665676,21.658842,22.247116,24.210676,20.63772,27.233347,24.389528,22.096039,23.12153,22.5805,22.30629,21.826395,24.47021,24.473793,25.443304,22.861036,24.47693,22.442657,22.977396,25.142159,22.024572,26.949677,27.536905,28.144333,29.370169,29.69194,29.165222,29.452372,29.596275,28.184225,29.108717,28.500647,31.419016,29.469421,30.487389,31.513367,30.653252,28.2932,28.931177,30.087286,31.550117,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 147500)
29977,20.390984,19.380594,19.380594,20.369745,22.573236,20.25825,22.009504,21.186647,20.079142,20.833334,19.180286,19.272934,19.658411,20.532486,22.058916,21.169134,20.704788,21.678782,21.98701,20.64292,21.695946,22.277754,24.187218,20.649965,27.261961,24.363867,22.092169,23.194191,22.599815,22.349632,21.891579,24.464666,24.503082,25.40316,22.863329,24.45751,22.435095,22.968302,25.083838,22.121857,26.921486,27.545935,28.07525,29.411346,29.723871,29.11477,29.289392,29.623816,28.171196,29.134668,28.51822,31.428595,29.43719,30.390707,31.536148,30.647856,28.280329,28.941603,29.996405,31.61553,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 142500)
29978,20.384537,19.417414,19.417414,20.391304,22.568155,20.187904,21.987686,21.158041,20.09985,20.90798,19.151405,19.26561,19.635864,20.52315,22.058136,21.166023,20.722551,21.748705,22.01663,20.698275,21.860723,22.293465,24.311716,20.630285,27.228128,24.29631,22.062971,23.226992,22.595304,22.389547,21.960505,24.571745,24.5286,25.47032,22.86529,24.507507,22.388788,22.984314,25.117065,22.14335,27.051704,27.649406,28.11748,29.349817,29.663534,29.173721,29.386324,29.62853,28.082632,29.133204,28.508204,31.454763,29.361422,30.29696,31.503992,30.619324,28.26091,28.860306,29.921898,31.521706,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 137500)
29979,19.925447,18.934488,18.934488,19.930428,22.051401,19.647184,21.500277,20.688019,19.618649,20.506807,18.634825,18.81449,19.111277,20.082026,21.559473,20.66787,20.177755,21.334435,21.549988,20.26922,21.459747,21.83564,23.867256,20.089624,26.668943,23.739645,21.52065,22.7424,22.075865,21.97513,21.549372,24.15777,23.962435,25.032272,22.37821,24.030914,21.799044,22.524607,24.636496,21.681639,26.670687,27.204237,27.594667,28.850754,29.157537,28.714037,29.034676,29.072523,27.525414,28.70875,27.950836,30.993097,28.802458,29.762003,30.99232,30.127213,27.74615,28.28402,29.50443,30.966639,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 132500)
29980,19.872492,18.862972,18.862972,19.90518,21.97696,19.589397,21.43363,20.605696,19.552477,20.462355,18.597723,18.761354,19.01591,20.022614,21.519028,20.591637,20.125639,21.24211,21.461746,20.162264,21.352663,21.82393,23.822073,19.949617,26.534159,23.686125,21.46667,22.681114,21.99003,21.971395,21.486837,24.125063,23.81339,24.908514,22.309776,23.9534,21.736649,22.383905,24.47996,21.60235,26.500738,27.095331,27.493319,28.733358,29.071535,28.59252,28.981073,28.954834,27.393435,28.727148,27.796013,30.8956,28.647926,29.581436,30.857672,30.086447,27.595236,28.156637,29.495377,30.846094,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 127500)
29981,20.34742,19.30495,19.30495,20.339933,22.43937,20.017778,21.819242,21.034122,20.078382,20.963354,18.970514,19.155016,19.501429,20.47714,21.90346,20.986807,20.583633,21.71457,21.85048,20.583456,21.770739,22.236532,24.292374,20.352957,26.914663,23.953842,21.928858,23.17336,22.449097,22.50411,21.896341,24.706316,24.170977,25.267984,22.662336,24.34318,22.207415,22.768974,24.882898,21.934937,26.955877,27.536097,27.942648,29.015722,29.379465,29.040411,29.475136,29.298922,27.575647,29.163008,28.172577,31.26473,29.013191,29.913774,31.14678,30.486685,27.870535,28.393213,29.937424,31.023727,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 122500)
29982,20.546402,19.545494,19.545494,20.586382,22.643707,20.217392,21.99716,21.216244,20.343493,21.246317,19.142572,19.35361,19.6612,20.69322,22.063635,21.266897,20.757769,21.884348,22.10023,20.807669,21.948952,22.408585,24.534111,20.515572,27.039362,23.97199,22.141373,23.419485,22.606949,22.746567,22.045607,24.968887,24.25794,25.397032,22.827803,24.444372,22.433867,22.897003,25.06159,22.038969,27.15944,27.65227,28.088247,29.08487,29.515556,29.1986,29.64672,29.430672,27.473335,29.313751,28.268568,31.367882,28.933372,30.057861,31.095041,30.633997,27.702164,28.414545,30.08896,31.024618,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 117500)
29983,19.709078,18.752565,18.752565,19.848341,21.833055,19.417519,21.20966,20.380571,19.553167,20.484926,18.324293,18.5198,18.710415,19.92408,21.15631,20.553308,19.977522,20.94499,21.3612,20.069654,21.212729,21.502869,23.732727,19.586838,26.10283,22.915018,21.302752,22.54094,21.722677,21.937523,21.122284,24.097261,23.238836,24.504248,21.825317,23.460978,21.623955,22.046982,24.092514,21.221302,26.265142,26.58106,27.187902,28.040009,28.486624,28.239832,28.722216,28.48897,26.39155,28.39042,27.209574,30.321053,27.788124,29.057144,29.958632,29.712473,26.574636,27.36268,29.153543,29.961166,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 112500)
29984,19.230265,18.41894,18.41894,19.589476,21.453192,19.103788,20.915318,19.989014,19.204212,20.24486,17.945879,18.026535,18.279318,19.6904,20.394852,20.323645,19.652674,20.485327,21.128431,19.91159,20.806654,20.996681,23.289957,19.215937,25.4126,22.159643,20.954687,22.08056,21.20659,21.6659,20.607464,23.720718,22.519125,24.021254,21.217964,22.892267,21.23467,21.72979,23.476568,20.856045,25.744844,25.834747,26.633879,27.255808,27.590391,27.713943,28.077637,27.866278,25.433126,27.82937,26.510416,29.431778,27.01663,28.385653,28.877829,29.162743,25.73129,26.533705,28.374289,29.04745,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(527500, 107500)
30164,17.983973,17.133287,17.133287,17.648554,18.986177,18.66104,18.654938,19.067993,17.628489,18.314215,17.434711,17.846613,16.863352,18.038649,18.678514,18.699408,18.535866,18.712378,20.081198,18.115355,19.532858,19.846422,21.020792,19.140503,22.612274,21.416166,19.720263,20.06516,19.776434,20.353949,20.074205,20.542982,22.77352,21.732794,19.937979,20.92475,19.843384,20.26917,20.954311,20.22986,22.61351,22.90863,22.61039,23.969154,23.179901,24.448938,23.677551,23.509703,23.94396,22.50505,23.914331,24.451681,24.496758,23.88447,26.800844,24.02859,23.481728,24.274246,23.846968,25.566656,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 427500)
30165,18.029213,17.213861,17.213861,17.689234,19.30799,18.711962,18.83316,19.156683,17.846191,18.406872,17.41346,17.87111,16.96903,18.141718,18.723124,18.759706,18.500957,18.777569,20.156836,18.25288,19.681578,20.065443,21.246246,19.09852,22.975876,21.410566,19.859762,20.076128,19.879982,20.45729,20.21372,20.823483,22.793907,22.005426,19.956192,21.075018,19.955235,20.35529,21.094406,20.209534,22.956497,23.200022,22.980844,24.18332,23.568975,24.686592,24.066168,23.789701,23.984972,22.887413,24.086012,25.045115,24.802832,24.158112,26.842367,24.36529,23.729448,24.354395,24.278051,25.946512,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 422500)
30168,18.517282,17.720507,17.720507,18.23792,19.313898,19.051636,19.34703,19.622816,18.165983,18.71471,17.69531,18.240992,17.383379,18.427252,19.083578,19.154045,19.059168,19.174982,20.673452,18.453947,20.073875,20.35543,21.393005,19.604853,23.071436,21.687387,20.336027,20.383493,20.209986,20.695164,20.605421,21.02337,23.149612,22.15593,20.552147,21.411997,20.227098,20.657103,21.344732,20.827497,23.168581,23.213175,23.193476,24.513933,23.427904,24.924255,24.57279,23.921194,24.50987,23.087244,24.418123,24.789087,25.14248,24.306059,27.401009,24.217733,24.037346,24.737368,24.399954,25.870882,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 407500)
30169,18.436813,17.589966,17.589966,18.128225,19.583975,18.96375,19.448284,19.578154,18.197187,18.716501,17.679216,18.269674,17.4144,18.505106,19.19726,19.327234,18.904366,19.147108,20.705347,18.414534,20.065481,20.393202,21.64242,19.567122,23.406412,21.98497,20.343801,20.466309,20.243263,20.614237,20.552336,21.17459,23.290277,22.343931,20.490583,21.491331,20.266197,20.790718,21.376282,20.719753,23.407576,23.89652,23.526045,25.08364,23.971031,25.317823,24.871378,24.325274,24.680262,23.44748,24.564295,25.33052,25.469587,24.73197,27.939829,24.960546,24.313019,24.92105,24.703827,26.496218,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 402500)
30170,18.597042,17.737463,17.737463,18.25556,20.05716,19.064215,19.67674,19.639585,18.330418,18.821104,17.800009,18.344107,17.585844,18.669739,19.397924,19.560751,18.993761,19.318296,20.870676,18.553473,20.26792,20.436632,21.91764,19.697401,23.738886,22.116205,20.483175,20.597204,20.374592,20.791658,20.710333,21.46798,23.406357,22.572306,20.617022,21.671743,20.49323,20.918861,21.545792,20.8088,23.896544,24.393843,23.964798,25.511185,24.600798,25.685625,25.338388,24.798067,25.016006,23.858187,24.926306,26.122396,25.979856,25.275986,28.465837,25.670877,24.649925,25.090933,25.1518,27.082237,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 397500)
30171,18.513908,17.660011,17.660011,18.1465,20.213352,18.981148,19.685669,19.559818,18.225014,18.74867,17.66707,18.205383,17.52308,18.636072,19.385748,19.527098,18.884356,19.309504,20.856764,18.535591,20.262388,20.337542,21.969727,19.594091,23.89386,22.031313,20.433554,20.473597,20.39985,20.717028,20.599905,21.528566,23.273462,22.625154,20.598234,21.687492,20.455034,20.849358,21.633614,20.751131,24.092447,24.530188,24.072,25.631523,24.811316,25.76264,25.49151,24.934946,25.054361,24.05683,24.989012,26.446503,26.145353,25.454416,28.587194,25.917234,24.739744,25.12095,25.353304,27.263016,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 392500)
30172,18.46098,17.539846,17.539846,18.101503,20.312263,18.929716,19.667461,19.50883,18.200487,18.724245,17.635164,18.094316,17.492006,18.623535,19.34036,19.49785,18.834055,19.28238,20.80996,18.519768,20.220976,20.31032,22.060898,19.508772,24.003538,21.908216,20.340618,20.442713,20.453285,20.661865,20.537691,21.55095,23.201162,22.675364,20.568535,21.67836,20.398657,20.887444,21.67185,20.67755,24.259369,24.649878,24.237228,25.79013,25.039248,25.807634,25.685564,25.098661,25.074266,24.24392,25.064138,26.66672,26.330643,25.65824,28.722708,26.116167,24.741888,25.193298,25.54519,27.411016,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 387500)
30173,18.271357,17.344597,17.344597,17.94904,20.276117,18.756403,19.557344,19.323273,18.017694,18.626139,17.415405,17.86263,17.345518,18.469439,19.167334,19.309849,18.591326,19.133215,20.652258,18.37387,20.0997,20.149954,21.967043,19.268768,24.0968,21.688211,20.13697,20.280752,20.284843,20.478205,20.421234,21.475122,23.061792,22.610891,20.417675,21.576593,20.234346,20.799318,21.597464,20.426346,24.14948,24.603292,24.245623,25.827171,25.056372,25.704561,25.72629,25.163338,24.961775,24.257822,25.014269,26.715576,26.271904,25.731329,28.689367,26.101494,24.64845,25.125044,25.612207,27.42811,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 382500)
30174,18.27051,17.294052,17.294052,17.916494,20.366568,18.667528,19.588999,19.249197,17.93366,18.67933,17.263208,17.75675,17.316113,18.448402,19.095106,19.242706,18.463816,19.09801,20.657019,18.427214,20.061113,20.106497,21.929361,19.194117,24.122583,21.683584,20.130913,20.26698,20.286474,20.399141,20.44177,21.620438,23.060492,22.766245,20.37589,21.610525,20.146318,20.83153,21.629694,20.322832,24.212717,24.683126,24.33402,25.960676,25.16804,25.715048,25.861023,25.264542,25.07501,24.441614,25.088234,26.933054,26.307623,25.849281,28.716486,26.156248,24.681854,25.151651,25.832624,27.568598,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 377500)
30175,18.500452,17.53314,17.53314,18.179663,20.757654,18.847467,19.886135,19.5009,18.186573,18.97244,17.451483,17.979856,17.568369,18.66504,19.258936,19.521868,18.666477,19.349146,20.897459,18.711071,20.28516,20.345985,22.147268,19.478828,24.432266,21.97727,20.360365,20.532528,20.601997,20.569784,20.627348,21.937414,23.253595,23.116877,20.637896,21.889688,20.382692,21.054262,21.917528,20.526215,24.521994,25.032318,24.709604,26.317038,25.56788,25.99488,26.24697,25.662836,25.4041,24.90927,25.405973,27.34195,26.598589,26.189423,29.027794,26.563194,24.943306,25.441599,26.220278,27.97523,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 372500)
30176,18.55358,17.60984,17.60984,18.240362,20.867651,18.8856,19.976326,19.549099,18.277468,19.072596,17.530998,18.062155,17.682978,18.680733,19.341644,19.606298,18.727396,19.415625,20.942999,18.735289,20.387627,20.421587,22.225748,19.506536,24.522932,22.170624,20.518936,20.661276,20.709206,20.623507,20.726446,22.001669,23.29355,23.14315,20.678488,22.043375,20.487968,21.064796,21.970362,20.56144,24.65978,25.093315,24.904793,26.382845,25.73062,26.100113,26.389969,25.794992,25.511972,25.111464,25.53811,27.506157,26.786842,26.354345,29.166327,26.648878,25.02371,25.5698,26.348204,28.169321,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 367500)
30177,18.943104,17.997107,17.997107,18.643106,21.262167,19.307356,20.401405,19.975046,18.718695,19.36954,18.034145,18.524958,18.112677,19.120481,19.786118,20.00026,19.163408,19.751678,21.257305,19.107672,20.7966,20.847328,22.699415,19.982405,25.002176,22.717293,21.01297,21.13228,21.034012,21.000288,21.068495,22.447138,23.659746,23.46167,21.083504,22.524298,21.021637,21.460083,22.387304,21.003933,25.251213,25.635468,25.461111,27.030973,26.240255,26.618933,26.82694,26.402952,25.926767,25.662354,26.010942,28.035498,27.375914,26.918129,29.709635,27.225052,25.506533,26.104988,26.790972,28.733894,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 362500)
